time,response_code,birth_year,postal_code,lat,long,city,ine_code
"2017-09-26 15:45:10,598",OK,1972,08012,41.4023493,2.1560753,Barcelona,08019
"2017-09-26 15:45:11,337",NO_3_DATA,,,,,,
"2017-09-26 15:45:11,687",BAD_NIF,,,,,,
"2017-09-26 15:45:12,241",OK,1996,43850,41.0668154,1.0594201,Cambrils,43038
"2017-09-26 15:45:12,570",NO_3_DATA,,,,,,
"2017-09-26 15:45:13,305",NO_3_DATA,,,,,,
"2017-09-26 15:45:13,634",NO_3_DATA,,,,,,
"2017-09-26 15:45:14,406",NO_3_DATA,,,,,,
"2017-09-26 15:45:14,919",NO_3_DATA,,,,,,
"2017-09-26 15:45:15,212",OK,1986,08019,41.4125664,2.2113698,Barcelona,08019
"2017-09-26 15:45:16,689",NO_3_DATA,,,,,,
"2017-09-26 15:45:18,032",OK,1978,08020,41.42276409999999,2.2015347,Barcelona,08019
"2017-09-26 15:45:18,781",OK,1965,25001,41.5891557,0.6867939,Lleida,25120
"2017-09-26 15:45:20,243",NO_3_DATA,,,,,,
"2017-09-26 15:45:21,534",NOT_FOUND,,,,,,
"2017-09-26 15:45:21,708",NO_3_DATA,,,,,,
"2017-09-26 15:45:21,812",OK,1945,08500,41.9273762,2.2531929,Vic,08298
"2017-09-26 15:45:23,401",OK,1973,08100,41.5450948,2.2089109,Mollet del Vallès,08124
"2017-09-26 15:45:23,488",NO_3_DATA,,,,,,
"2017-09-26 15:45:24,185",OK,1992,08182,41.6956211,2.1597595,Sant Feliu de Codines,08210
"2017-09-26 15:45:24,422",NOT_FOUND,,,,,,
"2017-09-26 15:45:24,654",OK,1951,25300,41.6453837,1.1448981,Tàrrega,25217
"2017-09-26 15:45:24,791",NO_3_DATA,,,,,,
"2017-09-26 15:45:25,745",NO_3_DATA,,,,,,
"2017-09-26 15:45:26,542",NOT_FOUND,,,,,,
"2017-09-26 15:45:26,583",NO_3_DATA,,,,,,
"2017-09-26 15:45:26,604",NO_3_DATA,,,,,,
"2017-09-26 15:45:27,402",NO_3_DATA,,,,,,
"2017-09-26 15:45:27,432",NO_3_DATA,,,,,,
"2017-09-26 15:45:27,458",NOT_FOUND,,,,,,
"2017-09-26 15:45:27,565",OK,1992,08182,41.6956211,2.1597595,Sant Feliu de Codines,08210
"2017-09-26 15:45:27,598",NO_3_DATA,,,,,,
"2017-09-26 15:45:27,752",NO_3_DATA,,,,,,
"2017-09-26 15:45:28,689",NOT_FOUND,,,,,,
"2017-09-26 15:45:31,946",NO_3_DATA,,,,,,
"2017-09-26 15:45:32,459",OK,1949,08739,41.3971439,1.8025852,Font-rubí,08085
"2017-09-26 15:45:32,491",BAD_DATE,,,,,,
"2017-09-26 15:45:33,239",NO_3_DATA,,,,,,
"2017-09-26 15:45:33,281",NOT_FOUND,,,,,,
"2017-09-26 15:45:33,303",NO_3_DATA,,,,,,
"2017-09-26 15:45:33,691",OK,1963,08181,41.6113574,2.1352039,Sentmenat,08267
"2017-09-26 15:45:34,254",NO_3_DATA,,,,,,
"2017-09-26 15:45:34,398",OK,1983,43100,41.1201544,1.1917104,Tarragona,43148
"2017-09-26 15:45:35,527",NO_3_DATA,,,,,,
"2017-09-26 15:45:35,564",NO_3_DATA,,,,,,
"2017-09-26 15:45:35,810",NO_3_DATA,,,,,,
"2017-09-26 15:45:36,278",NO_3_DATA,,,,,,
"2017-09-26 15:45:36,681",OK,1952,17005,41.9672854,2.8053731,Girona,17079
"2017-09-26 15:45:37,342",NO_3_DATA,,,,,,
"2017-09-26 15:45:37,464",NO_3_DATA,,,,,,
"2017-09-26 15:45:38,405",OK,1996,08509,41.99265339999999,2.2089109,"Masies de Voltregà, Les",08117
"2017-09-26 15:45:38,434",NO_3_DATA,,,,,,
"2017-09-26 15:45:38,891",NO_3_DATA,,,,,,
"2017-09-26 15:45:38,964",NO_3_DATA,,,,,,
"2017-09-26 15:45:39,801",OK,1991,08184,41.59067,2.1744993,"Estany, L'",08079
"2017-09-26 15:45:40,323",NO_3_DATA,,,,,,
"2017-09-26 15:45:41,836",OK,1972,08173,41.4573378,2.0910377,Sant Cugat del Vallès,08205
"2017-09-26 15:45:42,022",NO_3_DATA,,,,,,
"2017-09-26 15:45:42,048",NO_3_DATA,,,,,,
"2017-09-26 15:45:42,302",OK,1953,08810,41.2570604,1.7830973,Sant Pere de Ribes,08231
"2017-09-26 15:45:43,483",OK,1975,25170,41.5301142,0.5163312,Torres de Segre,25232
"2017-09-26 15:45:43,510",NO_3_DATA,,,,,,
"2017-09-26 15:45:43,858",OK,1981,43003,41.1169245,1.2590198,Tarragona,43148
"2017-09-26 15:45:44,428",NO_3_DATA,,,,,,
"2017-09-26 15:45:44,733",NOT_FOUND,,,,,,
"2017-09-26 15:45:45,567",NO_3_DATA,,,,,,
"2017-09-26 15:45:46,675",NO_3_DATA,,,,,,
"2017-09-26 15:45:47,472",OK,1948,08010,41.3919671,2.1757278,Barcelona,08019
"2017-09-26 15:45:48,500",NO_3_DATA,,,,,,
"2017-09-26 15:45:48,537",NO_3_DATA,,,,,,
"2017-09-26 15:45:49,217",OK,1969,08330,41.4946642,2.3591531,Premià de Mar,08172
"2017-09-26 15:45:49,481",NO_3_DATA,,,,,,
"2017-09-26 15:45:50,188",NOT_FOUND,,,,,,
"2017-09-26 15:45:51,302",NO_3_DATA,,,,,,
"2017-09-26 15:45:51,870",OK,1984,08700,41.5847817,1.6226538,Igualada,08102
"2017-09-26 15:45:52,195",NO_3_DATA,,,,,,
"2017-09-26 15:45:52,690",NO_3_DATA,,,,,,
"2017-09-26 15:45:54,895",NO_3_DATA,,,,,,
"2017-09-26 15:45:55,200",NO_3_DATA,,,,,,
"2017-09-26 15:45:55,524",NO_3_DATA,,,,,,
"2017-09-26 15:45:56,204",NO_3_DATA,,,,,,
"2017-09-26 15:45:56,449",NO_3_DATA,,,,,,
"2017-09-26 15:45:58,934",OK,1963,08912,41.4420207,2.240888,Badalona,08015
"2017-09-26 15:45:59,036",OK,1969,25005,41.6543565,0.6251540999999999,Lleida,25120
"2017-09-26 15:45:59,628",NOT_FOUND,,,,,,
"2017-09-26 15:45:59,828",OK,1972,17800,42.180135,2.4703057,Olot,17114
"2017-09-26 15:46:00,980",NO_3_DATA,,,,,,
"2017-09-26 15:46:02,162",NOT_FOUND,,,,,,
"2017-09-26 15:46:03,127",NO_3_DATA,,,,,,
"2017-09-26 15:46:03,317",OK,1967,08540,41.7838723,2.2285864,Centelles,08067
"2017-09-26 15:46:04,569",OK,1961,08030,41.4378689,2.196618,Barcelona,08019
"2017-09-26 15:46:04,979",NO_3_DATA,,,,,,
"2017-09-26 15:46:05,136",NO_3_DATA,,,,,,
"2017-09-26 15:46:05,585",NO_3_DATA,,,,,,
"2017-09-26 15:46:05,698",NO_3_DATA,,,,,,
"2017-09-26 15:46:06,016",NO_3_DATA,,,,,,
"2017-09-26 15:46:06,639",OK,1991,08026,41.4118532,2.1830997,Barcelona,08019
"2017-09-26 15:46:06,743",OK,1994,17005,41.9672854,2.8053731,Girona,17079
"2017-09-26 15:46:06,953",OK,1998,08960,41.3876262,2.0714223,Sant Just Desvern,08221
"2017-09-26 15:46:06,982",NO_3_DATA,,,,,,
"2017-09-26 15:46:08,081",OK,1982,08514,42.0502695,2.037116,Lluçà,08109
"2017-09-26 15:46:08,918",NO_3_DATA,,,,,,
"2017-09-26 15:46:09,835",NO_3_DATA,,,,,,
"2017-09-26 15:46:10,635",NO_3_DATA,,,,,,
"2017-09-26 15:46:10,825",OK,1964,08024,41.41231519999999,2.1585314,Barcelona,08019
"2017-09-26 15:46:11,950",NOT_FOUND,,,,,,
"2017-09-26 15:46:12,081",NO_3_DATA,,,,,,
"2017-09-26 15:46:12,840",OK,1985,08530,41.6933493,2.2778128,Cànoves i Samalús,08042
"2017-09-26 15:46:12,873",NO_3_DATA,,,,,,
"2017-09-26 15:46:12,899",NOT_FOUND,,,,,,
"2017-09-26 15:46:13,075",NO_3_DATA,,,,,,
"2017-09-26 15:46:13,279",NOT_FOUND,,,,,,
"2017-09-26 15:46:13,815",OK,1959,25186,41.3898485,0.554149,Llardecans,25125
"2017-09-26 15:46:14,178",NO_3_DATA,,,,,,
"2017-09-26 15:46:14,766",OK,1976,43205,41.1424109,1.1041302,"Montmell, El",43090
"2017-09-26 15:46:15,242",OK,1990,08720,41.3435845,1.7003706,Vilafranca del Penedès,08305
"2017-09-26 15:46:15,568",OK,1976,08800,41.2381518,1.7052325,Vilanova i la Geltrú,08307
"2017-09-26 15:46:16,221",OK,1985,08820,41.3120158,2.0959429,"Prat de Llobregat, El",08169
"2017-09-26 15:46:16,674",OK,1998,08202,41.5565589,2.1302944,Sabadell,08187
"2017-09-26 15:46:18,434",NO_3_DATA,,,,,,
"2017-09-26 15:46:18,695",NO_3_DATA,,,,,,
"2017-09-26 15:46:19,035",OK,1999,43203,41.179784,1.1400998,Reus,43123
"2017-09-26 15:46:19,069",BAD_NIF,,,,,,
"2017-09-26 15:46:19,951",OK,1985,25001,41.5891557,0.6867939,Lleida,25120
"2017-09-26 15:46:20,289",NO_3_DATA,,,,,,
"2017-09-26 15:46:21,170",NO_3_DATA,,,,,,
"2017-09-26 15:46:21,201",NO_3_DATA,,,,,,
"2017-09-26 15:46:21,384",NO_3_DATA,,,,,,
"2017-09-26 15:46:21,548",NO_3_DATA,,,,,,
"2017-09-26 15:46:21,673",NO_3_DATA,,,,,,
"2017-09-26 15:46:22,266",NO_3_DATA,,,,,,
"2017-09-26 15:46:22,764",NO_3_DATA,,,,,,
"2017-09-26 15:46:23,250",OK,1951,08037,41.3990479,2.1652863,Barcelona,08019
"2017-09-26 15:46:23,409",NO_3_DATA,,,,,,
"2017-09-26 15:46:23,877",OK,1949,25215,41.7225761,1.3758649,Estaràs,25085
"2017-09-26 15:46:23,902",NO_3_DATA,,,,,,
"2017-09-26 15:46:23,930",NO_3_DATA,,,,,,
"2017-09-26 15:46:24,146",NOT_FOUND,,,,,,
"2017-09-26 15:46:24,538",NO_3_DATA,,,,,,
"2017-09-26 15:46:24,761",OK,1994,17480,42.2605204,3.2080991,Roses,17152
"2017-09-26 15:46:25,196",NO_3_DATA,,,,,,
"2017-09-26 15:46:25,248",NO_3_DATA,,,,,,
"2017-09-26 15:46:25,394",NO_3_DATA,,,,,,
"2017-09-26 15:46:25,665",NO_3_DATA,,,,,,
"2017-09-26 15:46:25,794",BAD_DATE,,,,,,
"2017-09-26 15:46:26,091",NO_3_DATA,,,,,,
"2017-09-26 15:46:26,170",NO_3_DATA,,,,,,
"2017-09-26 15:46:26,874",NO_3_DATA,,,,,,
"2017-09-26 15:46:27,012",OK,1947,43800,41.284232,1.2409799,Valls,43161
"2017-09-26 15:46:27,039",NO_3_DATA,,,,,,
"2017-09-26 15:46:27,114",NO_3_DATA,,,,,,
"2017-09-26 15:46:27,254",NO_3_DATA,,,,,,
"2017-09-26 15:46:27,711",NO_3_DATA,,,,,,
"2017-09-26 15:46:27,951",NO_3_DATA,,,,,,
"2017-09-26 15:46:28,532",BAD_DATE,,,,,,
"2017-09-26 15:46:28,705",NO_3_DATA,,,,,,
"2017-09-26 15:46:29,292",NO_3_DATA,,,,,,
"2017-09-26 15:46:29,552",OK,1987,08025,41.40830760000001,2.1720423,Barcelona,08019
"2017-09-26 15:46:29,887",NO_3_DATA,,,,,,
"2017-09-26 15:46:29,904",NO_3_DATA,,,,,,
"2017-09-26 15:46:30,602",NO_3_DATA,,,,,,
"2017-09-26 15:46:31,520",OK,1977,17006,41.9771911,2.8053731,Girona,17079
"2017-09-26 15:46:31,539",NO_3_DATA,,,,,,
"2017-09-26 15:46:31,858",OK,1970,43850,41.0668154,1.0594201,Cambrils,43038
"2017-09-26 15:46:32,073",NO_3_DATA,,,,,,
"2017-09-26 15:46:32,805",NO_3_DATA,,,,,,
"2017-09-26 15:46:33,249",NOT_FOUND,,,,,,
"2017-09-26 15:46:33,725",NO_3_DATA,,,,,,
"2017-09-26 15:46:34,020",NO_3_DATA,,,,,,
"2017-09-26 15:46:34,715",NO_3_DATA,,,,,,
"2017-09-26 15:46:34,822",OK,1984,08027,41.42304439999999,2.1867861,Barcelona,08019
"2017-09-26 15:46:35,194",NO_3_DATA,,,,,,
"2017-09-26 15:46:35,500",NO_3_DATA,,,,,,
"2017-09-26 15:46:36,052",NO_3_DATA,,,,,,
"2017-09-26 15:46:36,201",OK,1958,08500,41.9273762,2.2531929,Vic,08298
"2017-09-26 15:46:37,285",OK,1970,08024,41.41231519999999,2.1585314,Barcelona,08019
"2017-09-26 15:46:37,439",NO_3_DATA,,,,,,
"2017-09-26 15:46:37,536",NO_3_DATA,,,,,,
"2017-09-26 15:46:38,890",OK,1964,08510,41.9856714,2.3123031,"Masies de Roda, Les",08116
"2017-09-26 15:46:39,238",NO_3_DATA,,,,,,
"2017-09-26 15:46:40,378",NO_3_DATA,,,,,,
"2017-09-26 15:46:40,653",NO_3_DATA,,,,,,
"2017-09-26 15:46:41,915",OK,1979,25137,41.6839393,0.682049,Corbins,25078
"2017-09-26 15:46:42,031",OK,1968,25200,41.6641215,1.2602228,Cervera,25072
"2017-09-26 15:46:42,280",NO_3_DATA,,,,,,
"2017-09-26 15:46:43,942",BAD_NIF,,,,,,
"2017-09-26 15:46:44,131",NO_3_DATA,,,,,,
"2017-09-26 15:46:44,940",NO_3_DATA,,,,,,
"2017-09-26 15:46:45,936",NO_3_DATA,,,,,,
"2017-09-26 15:46:47,259",BAD_NIF,,,,,,
"2017-09-26 15:46:47,597",NO_3_DATA,,,,,,
"2017-09-26 15:46:48,432",OK,1972,17007,41.9985553,2.842751,Girona,17079
"2017-09-26 15:46:48,549",OK,1958,08392,41.579406,2.4851463,Sant Andreu de Llavaneres,08197
"2017-09-26 15:46:49,400",OK,1963,25600,41.7877143,0.8008388,Balaguer,25040
"2017-09-26 15:46:49,429",NO_3_DATA,,,,,,
"2017-09-26 15:46:49,532",OK,1984,08030,41.4378689,2.196618,Barcelona,08019
"2017-09-26 15:46:50,073",NO_3_DATA,,,,,,
"2017-09-26 15:46:51,245",NOT_FOUND,,,,,,
"2017-09-26 15:46:51,861",NOT_FOUND,,,,,,
"2017-09-26 15:46:51,891",BAD_NIF,,,,,,
"2017-09-26 15:46:52,474",NO_3_DATA,,,,,,
"2017-09-26 15:46:52,753",NO_3_DATA,,,,,,
"2017-09-26 15:46:53,683",NO_3_DATA,,,,,,
"2017-09-26 15:46:54,151",NO_3_DATA,,,,,,
"2017-09-26 15:46:54,449",NO_3_DATA,,,,,,
"2017-09-26 15:46:55,364",NO_3_DATA,,,,,,
"2017-09-26 15:46:55,535",OK,1985,08025,41.40830760000001,2.1720423,Barcelona,08019
"2017-09-26 15:46:55,569",NO_3_DATA,,,,,,
"2017-09-26 15:46:56,012",OK,1955,08290,41.4715315,2.1352039,Cerdanyola del Vallès,08266
"2017-09-26 15:46:56,030",BAD_NIF,,,,,,
"2017-09-26 15:46:56,384",NO_3_DATA,,,,,,
"2017-09-26 15:46:56,529",NO_3_DATA,,,,,,
"2017-09-26 15:46:56,760",OK,1965,08758,41.3896747,1.9539106,Cervelló,08068
"2017-09-26 15:46:57,168",NO_3_DATA,,,,,,
"2017-09-26 15:46:57,339",NO_3_DATA,,,,,,
"2017-09-26 15:46:57,546",OK,1940,08328,41.5035994,2.2876645,Alella,08003
"2017-09-26 15:46:58,030",NOT_FOUND,,,,,,
"2017-09-26 15:46:58,515",OK,1997,08302,41.5330915,2.4332249,Mataró,08121
"2017-09-26 15:46:58,902",OK,1985,08460,41.68482789999999,2.4505255,Sant Esteve de Palautordera,08207
"2017-09-26 15:46:59,174",NO_3_DATA,,,,,,
"2017-09-26 15:46:59,759",NO_3_DATA,,,,,,
"2017-09-26 15:47:00,884",NO_3_DATA,,,,,,
"2017-09-26 15:47:01,317",NOT_FOUND,,,,,,
"2017-09-26 15:47:01,340",NO_3_DATA,,,,,,
"2017-09-26 15:47:02,547",NO_3_DATA,,,,,,
"2017-09-26 15:47:03,533",OK,1999,17310,41.7160157,2.8277963,Lloret de Mar,17095
"2017-09-26 15:47:03,563",NO_3_DATA,,,,,,
"2017-09-26 15:47:04,735",OK,1947,08027,41.42304439999999,2.1867861,Barcelona,08019
"2017-09-26 15:47:06,020",NO_3_DATA,,,,,,
"2017-09-26 15:47:06,525",NO_3_DATA,,,,,,
"2017-09-26 15:47:06,562",NO_3_DATA,,,,,,
"2017-09-26 15:47:06,867",OK,1949,08013,41.4031163,2.181871000000001,Barcelona,08019
"2017-09-26 15:47:08,562",NO_3_DATA,,,,,,
"2017-09-26 15:47:09,687",OK,1982,08202,41.5565589,2.1302944,Sabadell,08187
"2017-09-26 15:47:10,285",OK,1989,08940,41.3573949,2.0812289,Cornellà de Llobregat,08073
"2017-09-26 15:47:10,808",NOT_FOUND,,,,,,
"2017-09-26 15:47:12,775",NO_3_DATA,,,,,,
"2017-09-26 15:47:12,824",NO_3_DATA,,,,,,
"2017-09-26 15:47:13,013",OK,1979,08280,41.7257971,1.5160212,Calaf,08031
"2017-09-26 15:47:13,145",NO_3_DATA,,,,,,
"2017-09-26 15:47:13,523",NO_3_DATA,,,,,,
"2017-09-26 15:47:13,553",NO_3_DATA,,,,,,
"2017-09-26 15:47:13,581",NOT_FOUND,,,,,,
"2017-09-26 15:47:14,368",NO_3_DATA,,,,,,
"2017-09-26 15:47:14,626",NOT_FOUND,,,,,,
"2017-09-26 15:47:15,155",NO_3_DATA,,,,,,
"2017-09-26 15:47:16,460",NOT_FOUND,,,,,,
"2017-09-26 15:47:16,796",BAD_DATE,,,,,,
"2017-09-26 15:47:17,001",NOT_FOUND,,,,,,
"2017-09-26 15:47:17,325",OK,1993,25006,41.6182566,0.6144953,Lleida,25120
"2017-09-26 15:47:17,691",NO_3_DATA,,,,,,
"2017-09-26 15:47:18,209",NO_3_DATA,,,,,,
"2017-09-26 15:47:18,445",OK,1972,17006,41.9771911,2.8053731,Girona,17079
"2017-09-26 15:47:18,551",OK,1962,08500,41.9273762,2.2531929,Vic,08298
"2017-09-26 15:47:18,757",NO_3_DATA,,,,,,
"2017-09-26 15:47:19,734",NO_3_DATA,,,,,,
"2017-09-26 15:47:19,894",OK,1983,25318,41.7649149,1.1448981,Agramunt,25003
"2017-09-26 15:47:19,978",NO_3_DATA,,,,,,
"2017-09-26 15:47:20,616",NO_3_DATA,,,,,,
"2017-09-26 15:47:21,699",NO_3_DATA,,,,,,
"2017-09-26 15:47:24,477",NO_3_DATA,,,,,,
"2017-09-26 15:47:24,599",NO_3_DATA,,,,,,
"2017-09-26 15:47:24,920",NO_3_DATA,,,,,,
"2017-09-26 15:47:25,410",NO_3_DATA,,,,,,
"2017-09-26 15:47:25,734",OK,1997,08020,41.42276409999999,2.2015347,Barcelona,08019
"2017-09-26 15:47:25,758",BAD_NIF,,,,,,
"2017-09-26 15:47:26,815",NO_3_DATA,,,,,,
"2017-09-26 15:47:27,725",NO_3_DATA,,,,,,
"2017-09-26 15:47:28,573",OK,1971,08100,41.5450948,2.2089109,Mollet del Vallès,08124
"2017-09-26 15:47:28,796",NO_3_DATA,,,,,,
"2017-09-26 15:47:29,330",NOT_FOUND,,,,,,
"2017-09-26 15:47:30,529",OK,1987,08348,41.5319814,2.3665549,Cabrils,08030
"2017-09-26 15:47:30,646",NO_3_DATA,,,,,,
"2017-09-26 15:47:31,529",NO_3_DATA,,,,,,
"2017-09-26 15:47:32,005",NO_3_DATA,,,,,,
"2017-09-26 15:47:32,218",OK,1996,17820,42.1189331,2.7730027,Banyoles,17015
"2017-09-26 15:47:33,605",NO_3_DATA,,,,,,
"2017-09-26 15:47:33,911",BAD_NIF,,,,,,
"2017-09-26 15:47:34,069",OK,1980,08027,41.42304439999999,2.1867861,Barcelona,08019
"2017-09-26 15:47:36,310",NOT_FOUND,,,,,,
"2017-09-26 15:47:36,345",NO_3_DATA,,,,,,
"2017-09-26 15:47:36,648",NOT_FOUND,,,,,,
"2017-09-26 15:47:36,941",NO_3_DATA,,,,,,
"2017-09-26 15:47:37,255",OK,1987,43775,41.1267937,0.8028822999999999,Marçà,43076
"2017-09-26 15:47:37,440",NO_3_DATA,,,,,,
"2017-09-26 15:47:38,091",OK,1960,25001,41.5891557,0.6867939,Lleida,25120
"2017-09-26 15:47:39,293",BAD_NIF,,,,,,
"2017-09-26 15:47:39,580",OK,1979,17180,41.9530275,2.7804708,Vilablareix,17215
"2017-09-26 15:47:39,995",OK,1973,08029,41.3888317,2.1425692,Barcelona,08019
"2017-09-26 15:47:41,172",NO_3_DATA,,,,,,
"2017-09-26 15:47:41,335",NO_3_DATA,,,,,,
"2017-09-26 15:47:43,021",NO_3_DATA,,,,,,
"2017-09-26 15:47:43,312",NO_3_DATA,,,,,,
"2017-09-26 15:47:46,057",OK,1981,17480,42.2605204,3.2080991,Roses,17152
"2017-09-26 15:47:46,552",OK,1952,17176,42.1221462,2.4109908,"Vall d'en Bas, La",17207
"2017-09-26 15:47:46,797",NO_3_DATA,,,,,,
"2017-09-26 15:47:48,361",NO_3_DATA,,,,,,
"2017-09-26 15:47:48,473",OK,1959,08820,41.3120158,2.0959429,"Prat de Llobregat, El",08169
"2017-09-26 15:47:48,500",NOT_FOUND,,,,,,
"2017-09-26 15:47:48,998",NO_3_DATA,,,,,,
"2017-09-26 15:47:49,025",NO_3_DATA,,,,,,
"2017-09-26 15:47:49,054",NO_3_DATA,,,,,,
"2017-09-26 15:47:50,488",OK,1987,25006,41.6182566,0.6144953,Lleida,25120
"2017-09-26 15:47:50,883",NO_3_DATA,,,,,,
"2017-09-26 15:47:51,734",BAD_NIF,,,,,,
"2017-09-26 15:47:52,684",NO_3_DATA,,,,,,
"2017-09-26 15:47:52,831",OK,1987,08030,41.4378689,2.196618,Barcelona,08019
"2017-09-26 15:47:53,504",OK,1964,25132,41.6941221,0.6441101,Benavent de Segrià,25053
"2017-09-26 15:47:53,529",NO_3_DATA,,,,,,
"2017-09-26 15:47:54,104",NO_3_DATA,,,,,,
"2017-09-26 15:47:54,340",BAD_NIF,,,,,,
"2017-09-26 15:47:54,596",NOT_FOUND,,,,,,
"2017-09-26 15:47:54,965",OK,1992,08029,41.3888317,2.1425692,Barcelona,08019
"2017-09-26 15:47:54,995",NO_3_DATA,,,,,,
"2017-09-26 15:47:55,574",NOT_FOUND,,,,,,
"2017-09-26 15:47:55,686",OK,1985,08030,41.4378689,2.196618,Barcelona,08019
"2017-09-26 15:47:55,918",OK,1992,08391,41.4839972,2.2679632,Tiana,08282
"2017-09-26 15:47:55,954",NO_3_DATA,,,,,,
"2017-09-26 15:47:57,831",NO_3_DATA,,,,,,
"2017-09-26 15:47:58,143",OK,1961,25586,42.722106,1.0777723,Alt Àneu,25024
"2017-09-26 15:47:58,518",OK,1975,17005,41.9672854,2.8053731,Girona,17079
"2017-09-26 15:47:59,201",NO_3_DATA,,,,,,
"2017-09-26 15:48:00,376",OK,1962,08023,41.4125897,2.1437968,Barcelona,08019
"2017-09-26 15:48:01,310",NO_3_DATA,,,,,,
"2017-09-26 15:48:01,879",NOT_FOUND,,,,,,
"2017-09-26 15:48:02,308",OK,1998,08430,41.5875929,2.3320235,"Roca del Vallès, La",08181
"2017-09-26 15:48:02,503",NOT_FOUND,,,,,,
"2017-09-26 15:48:02,898",OK,1965,08032,41.4235073,2.1622158,Barcelona,08019
"2017-09-26 15:48:03,172",NO_3_DATA,,,,,,
"2017-09-26 15:48:03,485",OK,1951,08023,41.4125897,2.1437968,Barcelona,08019
"2017-09-26 15:48:03,665",OK,1963,17600,42.2720326,2.9625587,Figueres,17066
"2017-09-26 15:48:06,203",NO_3_DATA,,,,,,
"2017-09-26 15:48:07,150",NO_3_DATA,,,,,,
"2017-09-26 15:48:07,800",NO_3_DATA,,,,,,
"2017-09-26 15:48:08,183",OK,1993,08203,41.53440430000001,2.1131154,Sabadell,08187
"2017-09-26 15:48:08,486",OK,1960,08500,41.9273762,2.2531929,Vic,08298
"2017-09-26 15:48:08,591",NO_3_DATA,,,,,,
"2017-09-26 15:48:10,353",NO_3_DATA,,,,,,
"2017-09-26 15:48:10,382",NO_3_DATA,,,,,,
"2017-09-26 15:48:11,839",NO_3_DATA,,,,,,
"2017-09-26 15:48:13,521",NO_3_DATA,,,,,,
"2017-09-26 15:48:14,243",NO_3_DATA,,,,,,
"2017-09-26 15:48:16,218",OK,1973,08173,41.4573378,2.0910377,Sant Cugat del Vallès,08205
"2017-09-26 15:48:16,243",NO_3_DATA,,,,,,
"2017-09-26 15:48:17,097",OK,1969,43202,41.1537645,1.100535,Reus,43123
"2017-09-26 15:48:17,573",NO_3_DATA,,,,,,
"2017-09-26 15:48:17,904",OK,1964,08029,41.3888317,2.1425692,Barcelona,08019
"2017-09-26 15:48:18,020",OK,1991,08757,41.4202064,1.9245812,Corbera de Llobregat,08072
"2017-09-26 15:48:19,845",NO_3_DATA,,,,,,
"2017-09-26 15:48:21,310",NO_3_DATA,,,,,,
"2017-09-26 15:48:22,200",NO_3_DATA,,,,,,
"2017-09-26 15:48:23,150",BAD_DATE,,,,,,
"2017-09-26 15:48:24,054",NO_3_DATA,,,,,,
"2017-09-26 15:48:24,207",NO_3_DATA,,,,,,
"2017-09-26 15:48:24,936",OK,1990,25002,41.6132295,0.6216008,Lleida,25120
"2017-09-26 15:48:25,162",BAD_NIF,,,,,,
"2017-09-26 15:48:25,719",NO_3_DATA,,,,,,
"2017-09-26 15:48:26,560",NOT_FOUND,,,,,,
"2017-09-26 15:48:27,482",NO_3_DATA,,,,,,
"2017-09-26 15:48:27,868",NO_3_DATA,,,,,,
"2017-09-26 15:48:28,112",OK,1980,17230,41.862169,3.1328011,Palamós,17118
"2017-09-26 15:48:28,874",NOT_FOUND,,,,,,
"2017-09-26 15:48:28,901",NO_3_DATA,,,,,,
"2017-09-26 15:48:30,630",NO_3_DATA,,,,,,
"2017-09-26 15:48:31,785",NO_3_DATA,,,,,,
"2017-09-26 15:48:32,944",OK,1978,08912,41.4420207,2.240888,Badalona,08015
"2017-09-26 15:48:33,190",NO_3_DATA,,,,,,
"2017-09-26 15:48:33,538",NO_3_DATA,,,,,,
"2017-09-26 15:48:34,643",OK,1964,43330,41.14543949999999,1.0490374,Riudoms,43129
"2017-09-26 15:48:34,674",NO_3_DATA,,,,,,
"2017-09-26 15:48:35,400",NOT_FOUND,,,,,,
"2017-09-26 15:48:35,506",NO_3_DATA,,,,,,
"2017-09-26 15:48:35,679",NOT_FOUND,,,,,,
"2017-09-26 15:48:36,404",NO_3_DATA,,,,,,
"2017-09-26 15:48:37,536",OK,1984,08530,41.6933493,2.2778128,Cànoves i Samalús,08042
"2017-09-26 15:48:38,245",NOT_FOUND,,,,,,
"2017-09-26 15:48:38,985",NO_3_DATA,,,,,,
"2017-09-26 15:48:39,500",OK,1982,08201,41.54579770000001,2.1045283,Sabadell,08187
"2017-09-26 15:48:40,790",NO_3_DATA,,,,,,
"2017-09-26 15:48:41,334",NO_3_DATA,,,,,,
"2017-09-26 15:48:41,858",NO_3_DATA,,,,,,
"2017-09-26 15:48:42,148",OK,1993,08202,41.5565589,2.1302944,Sabadell,08187
"2017-09-26 15:48:42,395",NO_3_DATA,,,,,,
"2017-09-26 15:48:43,426",NOT_FOUND,,,,,,
"2017-09-26 15:48:43,690",NO_3_DATA,,,,,,
"2017-09-26 15:48:43,915",OK,1955,08392,41.579406,2.4851463,Sant Andreu de Llavaneres,08197
"2017-09-26 15:48:44,175",NOT_FOUND,,,,,,
"2017-09-26 15:48:44,429",NOT_FOUND,,,,,,
"2017-09-26 15:48:45,080",NO_3_DATA,,,,,,
"2017-09-26 15:48:45,476",NO_3_DATA,,,,,,
"2017-09-26 15:48:46,314",NO_3_DATA,,,,,,
