time,city,ine_code
"2017-09-26T16:22:33+02:00",Sant Pol de Mar,08235
"2017-09-26T16:22:35+02:00",Montagut i Oix,17109
"2017-09-26T16:22:36+02:00",Molins de Rei,08123
"2017-09-26T16:22:37+02:00",Artés,08010
"2017-09-26T16:22:40+02:00",Sant Pere de Ribes,08231
"2017-09-26T16:22:40+02:00",Barcelona,08019
"2017-09-26T16:22:40+02:00",Granadella, La,25101
"2017-09-26T16:22:41+02:00",Barcelona,08019
"2017-09-26T16:22:42+02:00",Bescanó,17020
"2017-09-26T16:22:42+02:00",Barcelona,08019
"2017-09-26T16:22:43+02:00",Barcelona,08019
"2017-09-26T16:22:45+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:22:47+02:00",Barcelona,08019
"2017-09-26T16:22:49+02:00",Arenys de Mar,08006
"2017-09-26T16:22:52+02:00",Cànoves i Samalús,08042
"2017-09-26T16:22:52+02:00",Gratallops,43069
"2017-09-26T16:22:54+02:00",Sabadell,08187
"2017-09-26T16:22:55+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:23:01+02:00",Barcelona,08019
"2017-09-26T16:23:02+02:00",Terrassa,08279
"2017-09-26T16:23:07+02:00",Lleida,25120
"2017-09-26T16:23:08+02:00",Prat de Llobregat, El,08169
"2017-09-26T16:23:09+02:00",Lleida,25120
"2017-09-26T16:23:10+02:00",Vielha e Mijaran,25243
"2017-09-26T16:23:11+02:00",Masnou, El,08118
"2017-09-26T16:23:12+02:00",Granollers,08096
"2017-09-26T16:23:13+02:00",Almacelles,25019
"2017-09-26T16:23:13+02:00",Masies de Roda, Les,08116
"2017-09-26T16:23:15+02:00",Terrassa,08279
"2017-09-26T16:23:15+02:00",Rubí,08184
"2017-09-26T16:23:15+02:00",Sant Feliu de Guíxols,17160
"2017-09-26T16:23:16+02:00",Barcelona,08019
"2017-09-26T16:23:18+02:00",Sabadell,08187
"2017-09-26T16:23:19+02:00",Ullastrell,08290
"2017-09-26T16:23:20+02:00",Sabadell,08187
"2017-09-26T16:23:20+02:00",Rubí,08184
"2017-09-26T16:23:23+02:00",Sabadell,08187
"2017-09-26T16:23:26+02:00",Santa Perpètua de Mogoda,08260
"2017-09-26T16:23:29+02:00",Canet de Mar,08040
"2017-09-26T16:23:30+02:00",Girona,17079
"2017-09-26T16:23:31+02:00",Barcelona,08019
"2017-09-26T16:23:32+02:00",Sabadell,08187
"2017-09-26T16:23:32+02:00",Badalona,08015
"2017-09-26T16:23:32+02:00",Barcelona,08019
"2017-09-26T16:23:32+02:00",Barcelona,08019
"2017-09-26T16:23:33+02:00",Girona,17079
"2017-09-26T16:23:34+02:00",Barcelona,08019
"2017-09-26T16:23:34+02:00",Sabadell,08187
"2017-09-26T16:23:40+02:00",Tarragona,43148
"2017-09-26T16:23:41+02:00",Terrassa,08279
"2017-09-26T16:23:41+02:00",Cassà de la Selva,17044
"2017-09-26T16:23:46+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:23:47+02:00",Mataró,08121
"2017-09-26T16:23:48+02:00",Girona,17079
"2017-09-26T16:23:51+02:00",Cànoves i Samalús,08042
"2017-09-26T16:23:52+02:00",Tarragona,43148
"2017-09-26T16:23:54+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:23:55+02:00",Sant Vicenç dels Horts,08263
"2017-09-26T16:23:58+02:00",Badalona,08015
"2017-09-26T16:23:58+02:00",Argentona,08009
"2017-09-26T16:24:02+02:00",Mataró,08121
"2017-09-26T16:24:03+02:00",Santa Maria de Corcó,08254
"2017-09-26T16:24:03+02:00",Sant Llorenç de Morunys,25193
"2017-09-26T16:24:06+02:00",Pont de Vilomara i Rocafort, El,08182
"2017-09-26T16:24:07+02:00",Cassà de la Selva,17044
"2017-09-26T16:24:09+02:00",Badalona,08015
"2017-09-26T16:24:11+02:00",Barcelona,08019
"2017-09-26T16:24:13+02:00",Caldes de Montbui,08033
"2017-09-26T16:24:13+02:00",Figueres,17066
"2017-09-26T16:24:14+02:00",Vidreres,17213
"2017-09-26T16:24:14+02:00",Estany, L',08079
"2017-09-26T16:24:15+02:00",Terrassa,08279
"2017-09-26T16:24:17+02:00",Dosrius,08075
"2017-09-26T16:24:18+02:00",Sallent,08191
"2017-09-26T16:24:19+02:00",Manresa,08113
"2017-09-26T16:24:23+02:00",Alfarràs,25013
"2017-09-26T16:24:24+02:00",Granollers,08096
"2017-09-26T16:24:26+02:00",Esplugues de Llobregat,08077
"2017-09-26T16:24:28+02:00",Sant Feliu de Guíxols,17160
"2017-09-26T16:24:29+02:00",Teià,08281
"2017-09-26T16:24:31+02:00",Mollerussa,25137
"2017-09-26T16:24:32+02:00",Barcelona,08019
"2017-09-26T16:24:32+02:00",Barcelona,08019
"2017-09-26T16:24:34+02:00",Malgrat de Mar,08110
"2017-09-26T16:24:34+02:00",Barcelona,08019
"2017-09-26T16:24:35+02:00",Barcelona,08019
"2017-09-26T16:24:41+02:00",Badalona,08015
"2017-09-26T16:24:42+02:00",Tarragona,43148
"2017-09-26T16:24:42+02:00",Granollers,08096
"2017-09-26T16:24:43+02:00",Barcelona,08019
"2017-09-26T16:24:44+02:00",Barcelona,08019
"2017-09-26T16:24:49+02:00",Terrassa,08279
"2017-09-26T16:24:49+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:24:52+02:00",Lleida,25120
"2017-09-26T16:24:52+02:00",Torrefarrera,25228
"2017-09-26T16:24:52+02:00",Barcelona,08019
"2017-09-26T16:24:53+02:00",Sant Just Desvern,08221
"2017-09-26T16:24:56+02:00",Vic,08298
"2017-09-26T16:25:00+02:00",Salt,17155
"2017-09-26T16:25:01+02:00",Mataró,08121
"2017-09-26T16:25:01+02:00",Barcelona,08019
"2017-09-26T16:25:04+02:00",Sabadell,08187
"2017-09-26T16:25:06+02:00",Bescanó,17020
"2017-09-26T16:25:11+02:00",Terrassa,08279
"2017-09-26T16:25:13+02:00",Sant Feliu de Llobregat,08211
"2017-09-26T16:25:13+02:00",Alpicat,25023
"2017-09-26T16:25:18+02:00",Prat de Llobregat, El,08169
"2017-09-26T16:25:19+02:00",Hostalric,17083
"2017-09-26T16:25:21+02:00",Barcelona,08019
"2017-09-26T16:25:22+02:00",Barcelona,08019
"2017-09-26T16:25:22+02:00",Sabadell,08187
"2017-09-26T16:25:24+02:00",Rosselló,25189
"2017-09-26T16:25:28+02:00",Lleida,25120
"2017-09-26T16:25:28+02:00",Barcelona,08019
"2017-09-26T16:25:28+02:00",Figueres,17066
"2017-09-26T16:25:29+02:00",Terrassa,08279
"2017-09-26T16:25:29+02:00",Begues,08020
"2017-09-26T16:25:36+02:00",Vendrell, El,43163
"2017-09-26T16:25:38+02:00",Barcelona,08019
"2017-09-26T16:25:38+02:00",Selva del Camp, La,43145
"2017-09-26T16:25:39+02:00",Girona,17079
"2017-09-26T16:25:42+02:00",Lleida,25120
"2017-09-26T16:25:43+02:00",Vic,08298
"2017-09-26T16:25:44+02:00",Almacelles,25019
"2017-09-26T16:25:44+02:00",Sant Feliu de Codines,08210
"2017-09-26T16:25:44+02:00",Argentona,08009
"2017-09-26T16:25:45+02:00",Parets del Vallès,08159
"2017-09-26T16:25:45+02:00",Vilassar de Dalt,08214
"2017-09-26T16:25:46+02:00",Bisbal del Penedès, La,43028
"2017-09-26T16:25:47+02:00",Barcelona,08019
"2017-09-26T16:25:47+02:00",Barcelona,08019
"2017-09-26T16:25:49+02:00",Alforja,43009
"2017-09-26T16:25:50+02:00",Vic,08298
"2017-09-26T16:25:51+02:00",Barcelona,08019
"2017-09-26T16:25:51+02:00",Vilanova i la Geltrú,08307
"2017-09-26T16:25:54+02:00",Mataró,08121
"2017-09-26T16:25:55+02:00",Campins,08039
"2017-09-26T16:25:58+02:00",Vilanova de Bellpuig,25248
"2017-09-26T16:26:00+02:00",Terrassa,08279
"2017-09-26T16:26:03+02:00",Olot,17114
"2017-09-26T16:26:03+02:00",Campins,08039
"2017-09-26T16:26:03+02:00",Barcelona,08019
"2017-09-26T16:26:04+02:00",Lleida,25120
"2017-09-26T16:26:05+02:00",Barcelona,08019
"2017-09-26T16:26:05+02:00",Mataró,08121
"2017-09-26T16:26:07+02:00",Terrassa,08279
"2017-09-26T16:26:09+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:26:09+02:00",Sabadell,08187
"2017-09-26T16:26:11+02:00",Vilafranca del Penedès,08305
"2017-09-26T16:26:12+02:00",Preses, Les,17139
"2017-09-26T16:26:13+02:00",Massalcoreig,25131
"2017-09-26T16:26:14+02:00",Campins,08039
"2017-09-26T16:26:17+02:00",Puigcerdà,17141
"2017-09-26T16:26:19+02:00",Vilallonga del Camp,43166
"2017-09-26T16:26:20+02:00",Barcelona,08019
"2017-09-26T16:26:20+02:00",Tona,08283
"2017-09-26T16:26:21+02:00",Tarragona,43148
"2017-09-26T16:26:21+02:00",Girona,17079
"2017-09-26T16:26:21+02:00",Barcelona,08019
"2017-09-26T16:26:21+02:00",Balaguer,25040
"2017-09-26T16:26:24+02:00",Sant Pere de Ribes,08231
"2017-09-26T16:26:29+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:26:30+02:00",Lleida,25120
"2017-09-26T16:26:36+02:00",Barcelona,08019
"2017-09-26T16:26:37+02:00",Lleida,25120
"2017-09-26T16:26:37+02:00",Tarragona,43148
"2017-09-26T16:26:37+02:00",Mataró,08121
"2017-09-26T16:26:37+02:00",Sant Pere de Ribes,08231
"2017-09-26T16:26:38+02:00",Castelló d'Empúries,17047
"2017-09-26T16:26:41+02:00",Sallent,08191
"2017-09-26T16:26:42+02:00",Sabadell,08187
"2017-09-26T16:26:45+02:00",Barcelona,08019
"2017-09-26T16:26:50+02:00",Barcelona,08019
"2017-09-26T16:26:51+02:00",Barcelona,08019
"2017-09-26T16:26:53+02:00",Canet de Mar,08040
"2017-09-26T16:26:56+02:00",Igualada,08102
"2017-09-26T16:26:57+02:00",Barcelona,08019
"2017-09-26T16:26:58+02:00",Terrassa,08279
"2017-09-26T16:27:03+02:00",Manresa,08113
"2017-09-26T16:27:03+02:00",Barcelona,08019
"2017-09-26T16:27:08+02:00",Granollers,08096
"2017-09-26T16:27:11+02:00",Barcelona,08019
"2017-09-26T16:27:11+02:00",Barcelona,08019
"2017-09-26T16:27:13+02:00",Mollet del Vallès,08124
"2017-09-26T16:27:13+02:00",Pont de Suert, El,25173
"2017-09-26T16:27:14+02:00",Barcelona,08019
"2017-09-26T16:27:16+02:00",Banyoles,17015
"2017-09-26T16:27:17+02:00",Guissona,25110
"2017-09-26T16:27:26+02:00",Salou,43905
"2017-09-26T16:27:26+02:00",Barcelona,08019
"2017-09-26T16:27:27+02:00",Bagà,08016
"2017-09-26T16:27:27+02:00",Barcelona,08019
"2017-09-26T16:27:28+02:00",Llançà,17092
"2017-09-26T16:27:29+02:00",Sant Pere de Ribes,08231
"2017-09-26T16:27:31+02:00",Balaguer,25040
"2017-09-26T16:27:33+02:00",Rubí,08184
"2017-09-26T16:27:33+02:00",Cassà de la Selva,17044
"2017-09-26T16:27:34+02:00",Vendrell, El,43163
"2017-09-26T16:27:35+02:00",Sabadell,08187
"2017-09-26T16:27:37+02:00",Vilafranca del Penedès,08305
"2017-09-26T16:27:39+02:00",Badalona,08015
"2017-09-26T16:27:40+02:00",Cambrils,43038
"2017-09-26T16:27:45+02:00",Sitges,08270
"2017-09-26T16:27:50+02:00",Muntanyola,08129
"2017-09-26T16:27:52+02:00",Badalona,08015
"2017-09-26T16:27:54+02:00",Barcelona,08019
"2017-09-26T16:27:57+02:00",Llinars del Vallès,08106
"2017-09-26T16:27:57+02:00",Olot,17114
"2017-09-26T16:28:00+02:00",Girona,17079
"2017-09-26T16:28:01+02:00",Sabadell,08187
"2017-09-26T16:28:02+02:00",Castellar del Vallès,08051
"2017-09-26T16:28:03+02:00",Manresa,08113
"2017-09-26T16:28:05+02:00",Barcelona,08019
"2017-09-26T16:28:06+02:00",Salou,43905
"2017-09-26T16:28:06+02:00",Almenar,25021
"2017-09-26T16:28:08+02:00",Lleida,25120
"2017-09-26T16:28:08+02:00",Torrebesses,25226
"2017-09-26T16:28:13+02:00",Salt,17155
"2017-09-26T16:28:14+02:00",Vic,08298
"2017-09-26T16:28:16+02:00",Barcelona,08019
"2017-09-26T16:28:16+02:00",Cornellà de Llobregat,08073
"2017-09-26T16:28:18+02:00",Lleida,25120
"2017-09-26T16:28:20+02:00",Sabadell,08187
"2017-09-26T16:28:21+02:00",Barcelona,08019
"2017-09-26T16:28:21+02:00",Barcelona,08019
"2017-09-26T16:28:21+02:00",Banyoles,17015
"2017-09-26T16:28:21+02:00",Roca del Vallès, La,08181
"2017-09-26T16:28:22+02:00",Sant Iscle de Vallalta,08193
"2017-09-26T16:28:29+02:00",Barcelona,08019
"2017-09-26T16:28:31+02:00",Barcelona,08019
"2017-09-26T16:28:34+02:00",Girona,17079
"2017-09-26T16:28:34+02:00",Barcelona,08019
"2017-09-26T16:28:37+02:00",Barcelona,08019
"2017-09-26T16:28:37+02:00",Bordils,17025
"2017-09-26T16:28:38+02:00",Lleida,25120
"2017-09-26T16:28:40+02:00",Barcelona,08019
"2017-09-26T16:28:40+02:00",Barcelona,08019
"2017-09-26T16:28:44+02:00",Mataró,08121
"2017-09-26T16:28:44+02:00",Sabadell,08187
"2017-09-26T16:28:45+02:00",Òrrius,08153
"2017-09-26T16:28:46+02:00",Mataró,08121
"2017-09-26T16:28:46+02:00",Manresa,08113
"2017-09-26T16:28:46+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:28:49+02:00",Barcelona,08019
"2017-09-26T16:28:49+02:00",Igualada,08102
"2017-09-26T16:28:49+02:00",Cànoves i Samalús,08042
"2017-09-26T16:28:54+02:00",Seva,08269
"2017-09-26T16:28:59+02:00",Sabadell,08187
"2017-09-26T16:29:02+02:00",Barcelona,08019
"2017-09-26T16:29:04+02:00",Agramunt,25003
"2017-09-26T16:29:04+02:00",Sant Vicenç dels Horts,08263
"2017-09-26T16:29:04+02:00",Barcelona,08019
"2017-09-26T16:29:11+02:00",Premià de Mar,08172
"2017-09-26T16:29:11+02:00",Sabadell,08187
"2017-09-26T16:29:15+02:00",Cunit,43051
"2017-09-26T16:29:16+02:00",Terrassa,08279
"2017-09-26T16:29:17+02:00",Lleida,25120
"2017-09-26T16:29:18+02:00",Terrassa,08279
"2017-09-26T16:29:19+02:00",Barcelona,08019
"2017-09-26T16:29:19+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:29:20+02:00",Castellbisbal,08054
"2017-09-26T16:29:20+02:00",Sant Feliu de Llobregat,08211
"2017-09-26T16:29:21+02:00",Sant Andreu de la Barca,08196
"2017-09-26T16:29:25+02:00",Folgueroles,08083
"2017-09-26T16:29:28+02:00",Sabadell,08187
"2017-09-26T16:29:28+02:00",Vilanova i la Geltrú,08307
"2017-09-26T16:29:29+02:00",Lleida,25120
"2017-09-26T16:29:29+02:00",Barcelona,08019
"2017-09-26T16:29:32+02:00",Lleida,25120
"2017-09-26T16:29:41+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:29:44+02:00",Santa Coloma de Gramenet,08245
"2017-09-26T16:29:44+02:00",Lleida,25120
"2017-09-26T16:29:47+02:00",Barcelona,08019
"2017-09-26T16:29:49+02:00",Quart,17142
"2017-09-26T16:29:51+02:00",Lleida,25120
"2017-09-26T16:29:52+02:00",Barcelona,08019
"2017-09-26T16:29:53+02:00",Gallifa,08087
"2017-09-26T16:29:54+02:00",Mont-roig del Camp,43092
"2017-09-26T16:29:55+02:00",Igualada,08102
"2017-09-26T16:29:56+02:00",Sant Fost de Campsentelles,08209
"2017-09-26T16:29:58+02:00",Mataró,08121
"2017-09-26T16:29:58+02:00",Argentona,08009
"2017-09-26T16:29:59+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:30:01+02:00",Barcelona,08019
"2017-09-26T16:30:02+02:00",Salou,43905
"2017-09-26T16:30:04+02:00",Barcelona,08019
"2017-09-26T16:30:04+02:00",Lleida,25120
"2017-09-26T16:30:09+02:00",Barcelona,08019
"2017-09-26T16:30:11+02:00",Lleida,25120
"2017-09-26T16:30:14+02:00",Gelida,08091
"2017-09-26T16:30:14+02:00",Barcelona,08019
"2017-09-26T16:30:18+02:00",Barcelona,08019
"2017-09-26T16:30:19+02:00",Barcelona,08019
"2017-09-26T16:30:21+02:00",Barcelona,08019
"2017-09-26T16:30:24+02:00",Lleida,25120
"2017-09-26T16:30:25+02:00",Lleida,25120
"2017-09-26T16:30:29+02:00",Tordera,08284
"2017-09-26T16:30:30+02:00",Terrassa,08279
"2017-09-26T16:30:30+02:00",Bescanó,17020
"2017-09-26T16:30:31+02:00",Sabadell,08187
"2017-09-26T16:30:37+02:00",Alguaire,25016
"2017-09-26T16:30:37+02:00",Barcelona,08019
"2017-09-26T16:30:45+02:00",Barcelona,08019
"2017-09-26T16:30:46+02:00",Sabadell,08187
"2017-09-26T16:30:49+02:00",Pratdip,43118
"2017-09-26T16:30:51+02:00",Barcelona,08019
"2017-09-26T16:30:54+02:00",Barcelona,08019
"2017-09-26T16:30:56+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:30:58+02:00",Barcelona,08019
"2017-09-26T16:30:59+02:00",Tona,08283
"2017-09-26T16:31:00+02:00",Calaf,08031
"2017-09-26T16:31:00+02:00",Esplugues de Llobregat,08077
"2017-09-26T16:31:02+02:00",Barcelona,08019
"2017-09-26T16:31:02+02:00",Corbera de Llobregat,08072
"2017-09-26T16:31:05+02:00",Badalona,08015
"2017-09-26T16:31:06+02:00",Lleida,25120
"2017-09-26T16:31:06+02:00",Argentona,08009
"2017-09-26T16:31:09+02:00",Valls,43161
"2017-09-26T16:31:10+02:00",Manlleu,08112
"2017-09-26T16:31:14+02:00",Cànoves i Samalús,08042
"2017-09-26T16:31:16+02:00",Cànoves i Samalús,08042
"2017-09-26T16:31:16+02:00",Bellvís,25052
"2017-09-26T16:31:18+02:00",Olot,17114
"2017-09-26T16:31:19+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:31:20+02:00",Cànoves i Samalús,08042
"2017-09-26T16:31:21+02:00",Sant Boi de Llobregat,08200
"2017-09-26T16:31:22+02:00",Terrassa,08279
"2017-09-26T16:31:23+02:00",Alguaire,25016
"2017-09-26T16:31:26+02:00",Estany, L',08079
"2017-09-26T16:31:28+02:00",Alàs i Cerc,25005
"2017-09-26T16:31:28+02:00",Castelló d'Empúries,17047
"2017-09-26T16:31:29+02:00",Lleida,25120
"2017-09-26T16:31:29+02:00",Terrassa,08279
"2017-09-26T16:31:30+02:00",Barcelona,08019
"2017-09-26T16:31:31+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:31:33+02:00",Girona,17079
"2017-09-26T16:31:33+02:00",Castelldefels,08056
"2017-09-26T16:31:34+02:00",Vilassar de Mar,08219
"2017-09-26T16:31:35+02:00",Sabadell,08187
"2017-09-26T16:31:35+02:00",Quart,17142
"2017-09-26T16:31:36+02:00",Barcelona,08019
"2017-09-26T16:31:37+02:00",Reus,43123
"2017-09-26T16:31:38+02:00",Sant Boi de Llobregat,08200
"2017-09-26T16:31:39+02:00",Cànoves i Samalús,08042
"2017-09-26T16:31:42+02:00",Sils,17193
"2017-09-26T16:31:43+02:00",Tona,08283
"2017-09-26T16:31:47+02:00",Tona,08283
"2017-09-26T16:31:47+02:00",Vic,08298
"2017-09-26T16:31:50+02:00",Barcelona,08019
"2017-09-26T16:31:50+02:00",Manresa,08113
"2017-09-26T16:31:52+02:00",Lleida,25120
"2017-09-26T16:31:53+02:00",Cànoves i Samalús,08042
"2017-09-26T16:32:04+02:00",Barcelona,08019
"2017-09-26T16:32:06+02:00",Castellar del Vallès,08051
"2017-09-26T16:32:06+02:00",Cànoves i Samalús,08042
"2017-09-26T16:32:08+02:00",Montcada i Reixac,08125
"2017-09-26T16:32:09+02:00",Òrrius,08153
"2017-09-26T16:32:11+02:00",Campins,08039
"2017-09-26T16:32:11+02:00",Barcelona,08019
"2017-09-26T16:32:12+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:32:13+02:00",Barcelona,08019
"2017-09-26T16:32:16+02:00",Cerdanyola del Vallès,08266
"2017-09-26T16:32:17+02:00",Terrassa,08279
"2017-09-26T16:32:19+02:00",Castelló d'Empúries,17047
"2017-09-26T16:32:19+02:00",Barcelona,08019
"2017-09-26T16:32:22+02:00",Vallirana,08295
"2017-09-26T16:32:23+02:00",Sant Andreu de Llavaneres,08197
"2017-09-26T16:32:24+02:00",Vilassar de Dalt,08214
"2017-09-26T16:32:26+02:00",Alguaire,25016
"2017-09-26T16:32:26+02:00",Lleida,25120
"2017-09-26T16:32:27+02:00",Barcelona,08019
"2017-09-26T16:32:30+02:00",Lleida,25120
"2017-09-26T16:32:31+02:00",Golmés,25099
"2017-09-26T16:32:33+02:00",Sant Esteve de Palautordera,08207
"2017-09-26T16:32:34+02:00",Sant Pere de Ribes,08231
"2017-09-26T16:32:37+02:00",Badalona,08015
"2017-09-26T16:32:37+02:00",Tàrrega,25217
"2017-09-26T16:32:40+02:00",Sant Quirze del Vallès,08238
"2017-09-26T16:32:43+02:00",Barcelona,08019
"2017-09-26T16:32:46+02:00",Manresa,08113
"2017-09-26T16:32:49+02:00",Alpicat,25023
"2017-09-26T16:32:51+02:00",Barcelona,08019
"2017-09-26T16:32:54+02:00",Vilafranca del Penedès,08305
"2017-09-26T16:32:57+02:00",Barcelona,08019
"2017-09-26T16:33:05+02:00",Vic,08298
"2017-09-26T16:33:05+02:00",Barcelona,08019
"2017-09-26T16:33:05+02:00",Barcelona,08019
"2017-09-26T16:33:08+02:00",Barcelona,08019
"2017-09-26T16:33:10+02:00",Palau d'Anglesola, El,25158
"2017-09-26T16:33:11+02:00",Tarragona,43148
"2017-09-26T16:33:15+02:00",Barcelona,08019
"2017-09-26T16:33:16+02:00",Cornellà de Llobregat,08073
"2017-09-26T16:33:20+02:00",Barcelona,08019
"2017-09-26T16:33:21+02:00",Brull, El,08026
"2017-09-26T16:33:21+02:00",Arenys de Mar,08006
"2017-09-26T16:33:22+02:00",Breda,17027
"2017-09-26T16:33:26+02:00",Estany, L',08079
"2017-09-26T16:33:26+02:00",Barcelona,08019
"2017-09-26T16:33:29+02:00",Prat de Llobregat, El,08169
"2017-09-26T16:33:30+02:00",Barcelona,08019
"2017-09-26T16:33:31+02:00",Llinars del Vallès,08106
"2017-09-26T16:33:31+02:00",Barcelona,08019
"2017-09-26T16:33:35+02:00",Barcelona,08019
"2017-09-26T16:33:36+02:00",Cassà de la Selva,17044
"2017-09-26T16:33:37+02:00",Lleida,25120
"2017-09-26T16:33:38+02:00",Lleida,25120
"2017-09-26T16:33:41+02:00",Franqueses del Vallès, Les,08086
"2017-09-26T16:33:45+02:00",Figueres,17066
"2017-09-26T16:33:46+02:00",Sant Feliu de Llobregat,08211
"2017-09-26T16:33:47+02:00",Barcelona,08019
"2017-09-26T16:33:48+02:00",Barcelona,08019
"2017-09-26T16:33:48+02:00",Vilanova i la Geltrú,08307
"2017-09-26T16:33:49+02:00",Barcelona,08019
"2017-09-26T16:33:49+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:33:50+02:00",Cabrera de Mar,08029
"2017-09-26T16:33:51+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:33:55+02:00",Montmell, El,43090
"2017-09-26T16:33:56+02:00",Alella,08003
"2017-09-26T16:33:56+02:00",Sant Cugat del Vallès,08205
"2017-09-26T16:33:57+02:00",Barcelona,08019
"2017-09-26T16:33:57+02:00",Barcelona,08019
"2017-09-26T16:33:57+02:00",Barcelona,08019
"2017-09-26T16:33:57+02:00",Barcelona,08019
"2017-09-26T16:33:59+02:00",Barcelona,08019
"2017-09-26T16:34:00+02:00",Hospitalet de Llobregat, L',08101
"2017-09-26T16:34:00+02:00",Tarragona,43148
"2017-09-26T16:34:03+02:00",Golmés,25099
"2017-09-26T16:34:06+02:00",Esparreguera,08076
"2017-09-26T16:34:08+02:00",Cerdanyola del Vallès,08266
"2017-09-26T16:34:11+02:00",Santa Susanna,08261
"2017-09-26T16:34:11+02:00",Cervera,25072
"2017-09-26T16:34:14+02:00",Vic,08298
"2017-09-26T16:34:14+02:00",Barcelona,08019
"2017-09-26T16:34:20+02:00",Barcelona,08019
"2017-09-26T16:34:22+02:00",Llinars del Vallès,08106
"2017-09-26T16:34:23+02:00",Argentona,08009
"2017-09-26T16:34:24+02:00",Alella,08003
"2017-09-26T16:34:26+02:00",Arenys de Mar,08006
"2017-09-26T16:34:28+02:00",Cànoves i Samalús,08042
"2017-09-26T16:34:29+02:00",Vendrell, El,43163
"2017-09-26T16:34:30+02:00",Sant Boi de Llobregat,08200
"2017-09-26T16:34:43+02:00",Mataró,08121
"2017-09-26T16:34:45+02:00",Ripollet,08180
"2017-09-26T16:34:45+02:00",Hostalets de Pierola, Els,08162
"2017-09-26T16:34:46+02:00",Barcelona,08019
"2017-09-26T16:34:49+02:00",Terrassa,08279
"2017-09-26T16:34:51+02:00",Barcelona,08019
"2017-09-26T16:34:51+02:00",Palau-sator,17121
"2017-09-26T16:34:51+02:00",Sabadell,08187
"2017-09-26T16:34:51+02:00",Vic,08298
"2017-09-26T16:34:56+02:00",Terrassa,08279
"2017-09-26T16:34:56+02:00",Sant Andreu de la Barca,08196
"2017-09-26T16:34:58+02:00",Barcelona,08019
"2017-09-26T16:35:00+02:00",Barcelona,08019
"2017-09-26T16:35:00+02:00",Alcover,43005
"2017-09-26T16:35:01+02:00",Igualada,08102
"2017-09-26T16:35:02+02:00",Sant Joan de les Abadesses,17167
"2017-09-26T16:35:03+02:00",Estany, L',08079
"2017-09-26T16:35:03+02:00",Besalú,17019
"2017-09-26T16:35:05+02:00",Barcelona,08019
"2017-09-26T16:35:05+02:00",Sant Quirze del Vallès,08238
"2017-09-26T16:35:07+02:00",Molins de Rei,08123
"2017-09-26T16:35:08+02:00",Manresa,08113
"2017-09-26T16:35:14+02:00",Badalona,08015
"2017-09-26T16:35:15+02:00",Teià,08281
"2017-09-26T16:35:16+02:00",Olesa de Montserrat,08147
"2017-09-26T16:35:17+02:00",Granollers,08096
"2017-09-26T16:35:17+02:00",Conesa,43046
"2017-09-26T16:35:18+02:00",Sant Boi de Llobregat,08200
"2017-09-26T16:35:19+02:00",Martorell,08114
"2017-09-26T16:35:20+02:00",Alguaire,25016
"2017-09-26T16:35:23+02:00",Manlleu,08112
"2017-09-26T16:35:25+02:00",Masquefa,08119
